airport-id,airport-name,latitude,longitude
OZG,Zagora,30.269,-5.8525
OZH,Zaporizhia,47.8672,35.3164
OZP,MORON,37.175,-5.615
OZZ,Ouarzazate,30.9371,-6.9059
PAA,HPA-AN,19.6934,97.2158
PAB,BILASPUR,22,82.0667
PAC,Panama City Marcos A. Gelabert,8.9733,-79.5556
PAD,Paderborn/Lippstadt,51.6141,8.6163
PAE,EVERETT/SNOHOMISH CO,47.9063,-122.2816
PAG,Pagadian,7.83,123.475
PAH,Paducah,37.0603,-88.773
PAI,  Pailin,12.85,102.583
PAJ,PARACHINAR,33.9,70.0714
PAK,PAKSE AIRFIELD,15.1333,105.7833
PAL,PALANQUERO / GERMAN OLANO,5.4833,-74.6567
PAM,PANAMA CITY/TYNDALL AFB,30.07,-85.5765
PAN,PATTANI,6.7856,101.1536
PAP,Port au Prince,18.5792,-72.2956
PAS,Paros,37.0133,25.1267
PAT,Patna,25.5936,85.0919
PAV,PAULO ALFONSO,-9.4019,-38.2539
PAZ,Poza Rica,20.6021,-97.4606
PBB,PARNAIBA/PREF DR JOAO S. FILHO,-2.8939,-41.7325
PBC,Puebla                                  ,19.1581,-98.3715
PBD,Porbandar,21.6504,69.6586
PBF,PINE BLUFF - GRIDER FLD,34.1731,-91.9356
PBG,Plattsburgh,44.6509,-73.4681
PBH,Paro                                    ,27.4031,89.4258
PBI,West Palm Beach International Apt,26.6832,-80.0956
PBJ,Paama                                   ,-16.439,168.257
PBL,PUERTO CABELLO,10.4833,-68.0667
PBM,Paramaribo Johan A Pengel Apt           ,5.4557,-55.2008
PBO,Paraburdoo,-23.1717,117.745
PBP,Punta Islita                            ,9.8561,-85.3708
PBQ,PIMENTA BUENO,-11.6414,-61.1806
PBR,PUERTO BARRIOS,15.7367,-88.595
PBU,Putao,16.8944,97.6744
PCA,  Portage Creek,58.9065,-157.7141
PCE,Painter Creek,57.1539,-157.3969
PCL,Pucallpa,-8.3779,-74.5742
PCP,PRINCIPE,1.6672,7.4114
PCR,Puerto Carreno,6.1875,-67.4967
PCS,PICOS,-7.065,-41.5189
PDA,Puerto Inirida,3.8527,-67.9061
PDB,Pedro Bay,59.7896,-154.1238
PDF,PRADO,-17.35,-39.2167
PDG,Padang,-0.7883,100.2864
PDK,ATLANTA/DE KALB-PEACHTREE,33.8756,-84.302
PDL,Ponta Delgada,37.7419,-25.6978
PDP,Punta Del Este,-34.8583,-55.0917
PDS,Piedras Negras                          ,28.6283,-100.5361
PDT,Pendleton                               ,45.6951,-118.8414
PDV,Plovdiv,42.0672,24.8506
PDX,Portland                                ,45.5887,-122.5975
PEC,Pelican,57.9552,-136.2363
PED,Pardubice,50.0133,15.7386
PEE,Perm,57.9167,56.0267
PEG,Perugia,43.0983,12.5111
PEH,PEHUAJO/COMODORE PEDRO ZANNI,-35.8411,-61.8575
PEI,Pereira,4.8128,-75.7394
PEK,Beijing Capital Intl Apt,40.0733,116.595
PEM,Puerto Maldonado,-12.6222,-69.2222
PEN,Penang,5.2972,100.2767
PER,Perth                                   ,-31.94,115.9667
PES,Petrozavodsk,61.885,34.1567
PET,Pelotas,-31.7161,-52.3311
PEU,Puerto Lempira                          ,15.2622,-83.7812
PEW,Peshawar                                ,33.9939,71.5146
PEX,Pechora,65.1217,57.13
PEZ,Penza                                   ,53.11,45.0233
PFB,Passo Fundo,-28.2447,-52.3281
PFN,PANAMA CITY/BAY COUNTY,30.2121,-85.6828
PFO,Paphos,34.7194,32.4847
PFQ,Parsabad                                ,39.6503,47.9142
PFR,ILEBO,-4.3167,20.6
PGA,Page                                    ,36.9261,-111.4484
PGD,Punta Gorda                             ,26.9196,-81.9906
PGF,Perpignan,42.7408,2.8697
PGG,NOVO PROGRESSO/CACHIMBO,-9.3367,-54.9647
PGH,PANTNAGAR/NAINITAL,29.0321,78.4725
PGK,Pangkalpinang,-2.163,106.14
PGM,Port Graham,59.3483,-151.8315
PGU,Asaloyeh                                ,27.4811,52.6
PGV,Greenville,35.6352,-77.3853
PGX,Perigueux,45.1975,0.8153
PGZ,PONTA GROSSA,-25.1872,-50.1439
PHC,Port Harcourt,5.0156,6.9495
PHE,Port Hedland,-20.3792,118.6253
PHF,Newport News,37.1319,-76.493
PHG,Port Harcourt City,4.85,7.0167
PHI,PINHEIRO,-2.4833,-45.0667
PHL,Philadelphia International Apt          ,39.8719,-75.2411
PHN,PORT HURON - ST CLAIRE CO INTL,42.911,-82.5289
PHO,Point Hope,68.3488,-166.7994
PHP,PHILIP,44.0486,-101.5991
PHR,  Pacific Harbour / Deuba,-18.257,178.068
PHS,Phitsanulok,16.7861,100.2781
PHT,PARIS - EDGAR COUNTY,39.7002,-87.6696
PHW,Phalaborwa,-23.9372,31.1554
PHX,Phoenix Sky Harbor Intl Apt,33.4342,-112.0115
PIA,Peoria,40.6642,-89.6933
PIB,Laurel Hattiesburg-Laurel Regional Apt,31.4671,-89.3371
PIE,Tampa St Petersbrg-Clearwater Intl Apt,27.9101,-82.6873
PIF,PINGTUNG/NORTH AIRPORT,22.6917,120.4583
PIH,Pocatello,42.9098,-112.5959
PIK,Glasgow Prestwick Apt                   ,55.5094,-4.5944
PIN,Parintins,-2.6658,-56.7822
PIO,PISCO INTL,-13.7448,-76.2204
PIP,Pilot Point Airport,57.5804,-157.572
PIR,Pierre                                  ,44.3827,-100.286
PIS,Poitiers Biard Airport,46.5875,0.3067
PIT,Pittsburgh International Apt,40.4915,-80.2329
PIU,Piura,-5.2022,-80.6142
PIW,PIKWITONEI,55.5889,-97.1642
PIX,Pico Island,38.5543,-28.4413
PIZ,Point Lay,69.7329,-163.0053
PJA,Pajala,67.2458,23.0689
PJC,PEDR J.CABALERO/AUGUSTO FUSTER,-22.6417,-55.8317
PJG,Panjgur,26.9509,64.1391
PJM,Puerto Jimenez                          ,8.5356,-83.2997
PKA,Napaskiak,60.7029,-161.7783
PKB,Parkersburg/Marietta,39.3451,-81.4392
PKC,Petropavlovsk                           ,53.17,158.4517
PKD,PARK RAPIDS MUNI - KONSHOK FLD,46.9006,-95.0731
PKE,Parkes                                  ,-33.1328,148.2403
PKG,Pangkor,4.25,100.55
PKK,  Pakokku,21.333,95.1
PKN,Pangkalanbun                            ,-2.7044,111.6706
PKO,PARAKOU,9.3572,2.6092
PKR,Pokhara,28.1999,83.9815
PKU,Pekanbaru,0.455,101.4433
PKV,PSKOV,57.785,28.3983
PKW,SELEBI-PHIKWE,-22.0556,27.8203
PKY,Palangkaraya,-2.2267,113.9442
PKZ,Pakse                                   ,15.1306,105.7814
PLB,PLATTSBURG,44.6875,-73.5245
PLD,  Playa S�mara,10.25,-85.417
PLH,PLYMOUTH,50.4228,-4.1058
PLI,PALM ISLAND,-18.755,146.5817
PLJ,Placencia                               ,16.533,-88.35
PLL,MANAUS/PONTA PELADA,-3.1458,-59.9842
PLM,Palembang,-2.9006,104.7
PLN,Pellston,45.5709,-84.7967
PLO,Port Lincoln,-34.6069,135.8789
PLQ,Klaipeda/Palanga,55.9732,21.0939
PLS,Providenciales                          ,21.7736,-72.2659
PLU,Belo Horizonte Pampulha Apt             ,-19.8519,-43.9506
PLW,Palu                                    ,-0.9167,119.9103
PLX,Semey,50.3514,80.2344
PLZ,Port Elizabeth,-33.99,25.6103
PMA,PEMBA/CHAKE CHAKE,-5.2548,39.8094
PMC,Puerto Montt,-41.4319,-73.0928
PMD,PALMDALE RGNL/USAF PLANT 42,34.6294,-118.0846
PMF,Milan Parma Apt,44.8222,10.2953
PMG,PONTA PORA/INTL,-22.5497,-55.7025
PMI,Palma De Mallorca,39.5517,2.7388
PMK,  Palm Island,-18.7553,146.5814
PML,Port Moller,56.006,-160.5608
PMO,Palermo,38.1819,13.0994
PMR,Palmerston North,-40.3206,175.6169
PMS,PALMYRA,34.55,38.3
PMV,Porlamar,10.9158,-63.965
PMW,Palmas,-10.2944,-48.3628
PMY,Puerto Madryn,-42.75,-65.1
PMZ,Palmar                                  ,8.951,-83.4686
PNA,Pamplona,42.77,-1.6463
PNB,PORTO NATIONAL,-10.7167,-48.3997
PNC,PONCA CITY RGNL,36.732,-97.0998
PND,Punta Gorda,16.1,-88.8
PNE,NORTHEAST PHILADELPHIA,40.0819,-75.0106
PNG,PARANAGUA,-25.54,-48.5306
PNH,Phnom Penh                              ,11.5483,104.8533
PNI,Pohnpei,6.9851,158.209
PNK,Pontianak,-0.1478,109.4039
PNL,Pantelleria                             ,36.8133,11.9608
PNP,Popondetta                              ,-8.8075,148.3149
PNQ,Pune,18.5833,73.9333
PNR,Pointe-Noire,-4.8147,11.8864
PNS,Pensacola Municipal Apt                 ,30.4734,-87.1864
PNT,PUERTO NATALES/TTE.J.GALLARDO,-51.6725,-72.5258
PNY,Pondicherry,11.9667,79.8167
PNZ,Petrolina                               ,-9.3667,-40.5664
POA,Porto Alegre,-29.9939,-51.1711
POB,FAYETTEVILLE/POPE AFB,35.1708,-79.0145
POD,  Podor,16.683,-14.967
POF,POPLAR BLUFF MUNI,36.7739,-90.3248
POG,Port Gentil,-0.7192,8.7514
POI,Potosi                                  ,-19.5414,-65.7211
POJ,Patos De Minas,-18.6717,-46.4908
POL,Pemba,-12.9833,40.5167
POM,Port Moresby,-9.4415,147.2205
POO,POCOS DE CALDAS,-21.8372,-46.5656
POP,Puerto Plata                            ,19.7578,-70.5699
POR,Pori,61.4614,21.7978
POS,Port of Spain                           ,10.5953,-61.3372
POT,PORT ANTONIO/KEN JONES,18.1967,-76.5361
POU,POUGHKEEPSIE - DUTCHESS CO,41.6266,-73.8842
POW,PORTOROZ/INTL,45.4734,13.615
POX,PONTOISE/CORMEILLES EN VEXIN,49.0967,2.0408
POZ,Poznan,52.421,16.8263
PPB,President Prudente                      ,-22.1778,-51.4183
PPE,Puerto Penasco,31.3519,-113.5257
PPG,Pago Pago,-14.331,-170.7094
PPI,PORT PIRIE,-33.2389,137.995
PPK,Petropavlovsk,54.7744,69.185
PPL,Phaplu,27.517,86.6
PPN,Popayan,2.4544,-76.6089
PPP,Proserpine,-20.495,148.5514
PPQ,Paraparaumu,-40.9047,174.9892
PPS,Puerto Princesa,9.7421,118.7587
PPT,Tahiti                                  ,-17.5567,-149.6114
PPV,Port Protection,56.3288,-133.6101
PPW,Papa Westray,59.3517,-2.9003
PPY,POUSO ALEGRE,-22.2883,-45.9189
PQC,Phuquoc                                 ,10.2236,103.9664
PQI,Presque Isle,46.6883,-68.045
PQQ,Port Macquarie,-31.4378,152.8636
PQS,Pilot Station                           ,61.9346,-162.8996
PRA,PARANA/GENERAL URQUIZA,-31.7792,-60.4672
PRB,PASO ROBLES MUNI,35.6729,-120.6271
PRC,Prescott,34.6545,-112.4196
PRG,Prague Ruzyne,50.1008,14.26
PRH,Phrae,18.1286,100.1667
PRI,Praslin Island,-4.3192,55.6916
PRM,PORTIMAO,37.1499,-8.584
PRN,Pristina,42.5728,21.0358
PRQ,  Presidencia Roque S�enz Pe�a,-26.7565,-60.4931
PRS,  Parasi,-9.6417,161.4253
PRU,PYAY,18.8239,95.2697
PRV,PREROV,49.4259,17.4048
PSA,Pisa,43.6827,10.3955
PSC,Pasco                                   ,46.2646,-119.119
PSD,PORT SAID,31.2794,32.24
PSE,Ponce,18.0083,-66.563
PSF,PITTSFIELD PENSTONE MUNI,39.6389,-90.7784
PSG,Petersburg                              ,56.8017,-132.9453
PSI,PASNI,25.2903,63.3444
PSJ,Poso,-1.4168,120.6577
PSL,PERTH/SCONE,56.4392,-3.3722
PSM,PORTSMOUTH INTL AT PEASE,43.078,-70.8233
PSO,Pasto,1.3967,-77.2911
PSP,Palm Springs Municipal Apt,33.8296,-116.5067
PSR,Pescara                                 ,42.4372,14.1872
PSS,Posadas,-27.3858,-55.9706
PSU,Putussibau,0.8356,112.9371
PSW,PASSOS,-20.7328,-46.6592
PSX,PALACIOS MUNI,28.7275,-96.251
PSZ,Puerto Suarez                           ,-18.9806,-57.8228
PTA,Port Alsworth,60.2043,-154.3189
PTF,  Malolo Lailai Island,-17.7779,177.1967
PTG,Polokwane,-23.8453,29.4585
PTH,Port Heiden,56.9591,-158.6334
PTJ,Portland,-38.3183,141.4717
PTK,PONTIAC OAKLAND COUNTY INTL,42.6655,-83.4201
PTO,PATO BRANCO,-26.2172,-52.6936
PTP,Pointe-a-Pitre                          ,16.2642,-61.5258
PTQ,PORTO DE MOZ,-1.7389,-52.2444
PTU,Platinum,59.0114,-161.8197
PTY,Panama City Tocumen International,9.0714,-79.3833
PTZ,SHELL MERA/RIO AMAZONAS,-1.5053,-78.0628
PUB,Pueblo,38.29,-104.4967
PUC,PRICE - CARBON COUNTY,39.6139,-110.7514
PUD,PUERTO DESEADO,-47.7336,-65.9164
PUE,Puerto Obaldia,8.667,-77.417
PUF,Pau,43.38,-0.4186
PUG,Port Augusta,-32.5403,137.7167
PUJ,Punta Cana                              ,18.5674,-68.3634
PUM,Pomala,-3.667,119.8
PUQ,Punta Arenas,-53.0036,-70.8539
PUS,Busan,35.1806,128.9381
PUU,Puerto Asis,0.505,-76.5008
PUV,POUM MALABOU,-20.2892,164.0994
PUW,Pullman,46.7439,-117.1096
PUY,Pula,44.8935,13.9222
PUZ,PUERTO CABEZAS,14.0462,-83.3877
PVA,Providencia,13.3569,-81.3583
PVC,Provincetown                            ,42.072,-70.2214
PVD,Providence                              ,41.724,-71.4282
PVG,Shanghai Pudong International Apt,31.1417,121.79
PVH,Porto Velho,-8.7136,-63.9028
PVI,PARANAVAI,-23.0911,-52.4839
PVK,Preveza/Lefkada,38.9261,20.7667
PVO,PORTOVIEJO/REALES TAMARINDOS,-1.0417,-80.4722
PVR,Puerto Vallarta                         ,20.68,-105.2542
PVS,PROVIDENIYA BAY,64.3783,-173.2467
PVU,Provo,40.2192,-111.7234
PWA,OKLAHOMA CITY - WILEY POST,35.5342,-97.6471
PWE,Pevek,69.7833,170.595
PWK,  Chicago/Prospect Heights/Wheeling,42.1142,-87.9015
PWM,Portland                                ,43.6462,-70.3093
PWQ,Pavlodar,52.195,77.0739
PXM,Puerto Escondido,15.8769,-97.0891
PXO,Porto Santo,33.0708,-16.3497
PXU,Pleiku,14.0025,108.0242
PYC,Playon Chico,8.617,-79.733
PYH,Puerto Ayacucho,5.6,-67.6
PYJ,Polyarny                                ,66.4,112.0333
PYR,ANDRAVIDA,37.9253,21.2914
PYY,Pai                                     ,19.3667,98.4333
PZB,Pietermaritzburg,-29.65,30.4
PZE,  Penzance,50.128,-5.518
PZH,Zhob,31.3583,69.4639
PZI,Panzhihua,26.5423,101.7985
PZO,Puerto Ordaz,8.2883,-62.7603
PZQ,PRESQUE ISLE COUNTY AIRPORT,45.4071,-83.8129
PZU,Port Sudan,19.4336,37.2341
PZY,PIESTANY,48.625,17.8286
QAK,BARBACENA/MAJ BRIG D.BORGES,-21.2642,-43.7628
QAM,AMIENS/GLISY,49.8731,2.3869
QAQ,L'AQUILA,42.3806,13.3103
QAR,ARNHEIM/DEELEN,52.0597,5.8722
QAS,ECH CHELIFF,36.2167,1.3333
QAU,BEBEDOURO,-20.8967,-48.4808
QBC,Bella Coola                             ,52.3875,-126.5958
QBQ,BESANCON/LA VEZE,47.2053,6.0806
QBX,SOBRAL,-3.6781,-40.3364
QCJ,BOTUCATU,-22.9361,-48.4669
QDC,DRACENA,-21.4606,-51.6061
QDU,XXX,51.2075,6.7733
QDV,JUNDIAI,-23.1811,-46.9431
QEF,EGELSBACH,49.9608,8.6415
QFB,Freiburg Stn. (DE),48.01,7.82
QFD,BOUFARIK/AIR FORCE BASE,36.5458,2.8761
QFN,Narsaq Kujalleq Heliport,60.0036,-44.6536
QFO,DUXFORD,52.0908,0.1319
QFR,FROSINONE,41.6467,13.2989
QFZ,SAARBRUCKEN/TRAIN STATION,49.2146,7.1095
QGA,GUAIRA,-24.0792,-54.1875
QGC,LENCOIS PAULISTA,-22.5761,-48.7758
QGP,GARANHUNS,-8.8558,-36.5297
QGU,GIFU,35.3943,136.8695
QGY,GYOER-PER,47.6246,17.8138
QGZ,LA GOMERA,28.0296,-17.2146
QHB,PIRACICABA,-22.71,-47.6189
QHP,TAUBATE/MIL AD,-23.0389,-45.5161
QIE,ISTRES/LE TUBE,43.5225,4.9242
QIG,IGUATU,-6.3475,-39.2983
QIT,ITAPETINGA,-15.2433,-40.2756
QJB,JUBAIL/NAVAL BASE,27.039,49.4051
QJY,Kolobrzeg Bus (PL),54.1866,15.5572
QJZ,Nantes Rail (FR),47.1667,-1.6167
QKC,KARAJ-PAYAM,35.7797,50.8228
QKL,COLOGNE/TRAIN STATION,50.8659,7.1427
QLA,LASHAM,51.1883,-1.03
QLF,LAHTI-VESIVEHMAA,61.1442,25.6931
QLR,MONTE REAL-AIR BASE NR 5,39.8284,-8.8874
QLT,LATINA,41.5456,12.9092
QLU,LUBIN,51.423,16.1962
QLY,PRATICA DI MARE,41.6667,12.4667
QMJ,MASJED SOLEIMAN,32.0022,49.2686
QNS,PORTO ALEGRE/CANOAS,-29.9467,-51.145
QNX,MACON/CHARNAY,46.2958,4.7958
QOE,NOERVENICH,50.8283,6.6582
QOJ,SAO BORJA,-28.5025,-56.0322
QOW,Owerri,5.4271,7.206
QPA,PADOVA,45.3953,11.8483
QPG,SINGAPORE PAYA LEBAR,1.3606,103.9094
QPJ,PECS/POGANY,45.9892,18.2421
QPM,OPOLE/KAMIEN SLASKI,50.5291,18.0852
QPS,PIRACUNUNGA/CAMPO FONTENELLE,-21.985,-47.335
QPZ,PIACENZA,44.9138,9.7205
QQC,ESFAHAN/BADR AFB,32.62,51.6903
QQK,TESSALIT,20.2461,0.9808
QQO,ELEFSIS AB,38.0694,23.5542
QQQ,VIDSEL,65.8753,20.15
QRA,JOHANNESBURG/RAND,-26.2414,28.1517
QRC,RANCAGUA/DE LA INDEPENDENCIA,-34.1667,-70.7833
QRE,CARAZINHO,-28.3208,-52.815
QRM,NARROMINE,-32.2194,148.2314
QRO,Queretaro                               ,20.6174,-100.1857
QRW,Warri,5.5961,5.8178
QRZ,RESENDE,-22.4781,-44.4811
QSA,SABADELL,41.5209,2.105
QSC,SAO CARLOS/FRANCISCO P.LOPES,-21.875,-47.9028
QSF,Setif,36.1781,5.3245
QSJ,SAO JOAO DEL REI,-21.0858,-44.2258
QSR,SALERNO PONTECAGNANO,40.6211,14.9133
QTK,ROTHENBURG/OBERLAUSITZ,51.3644,14.9519
QTL,CARATINGA/UBAPORANGA,-19.7247,-42.1106
QUB,Ubari,26.5675,12.8231
QUO,Uyo                                     ,5.0507,7.9344
QUS,GUSAU,12.1833,6.7
QUT,UTSUNOMIYA,36.5132,139.8656
QUV,Aappilattoq Nanortalik Heliport,60.1519,-44.2881
QUW,Ammassivik Heliport                     ,60.5969,-45.3839
QVB,UNIAO DA VITORIA,-26.2317,-51.0689
QVP,AVARE/ARANDU,-23.0925,-48.9836
QWU,Wuerzburg Stn. DE,49.8011,9.9375
QXB,AIX-LES MILLES,43.5017,5.3708
QXG,Angers Rail (FR),47.48,-0.6
QXW,ALFENAS,-21.4311,-45.9325
QYR,TROYES/BARBEREY,48.3217,4.0167
QYS,YASOUJ,30.6969,51.55
QYX,UPPSALA,59.9008,17.5958
QZD,SZEGED,46.2486,20.0907
RAB,Rabaul,-4.3405,152.3797
RAE,Arar                                    ,30.9066,41.1383
RAH,Rafha                                   ,29.6263,43.4907
RAI,Praia,14.9411,-23.4847
RAJ,Rajkot,22.3095,70.7794
RAK,Marrakech,31.6086,-8.0408
RAL,RIVERSIDE MUN,33.9517,-117.445
RAO,Ribeirao Preto                          ,-21.1364,-47.7767
RAP,Rapid City Regional Apt,44.0453,-103.0575
RAR,Rarotonga Island                        ,-21.2006,-159.7906
RAS,Rasht,37.3233,49.6178
RAT,RADUZHNY,62.1583,77.33
RBA,Rabat,34.0475,-6.7483
RBB,BORBA,-4.4083,-59.5972
RBH,Brooks Lodge,58.55,-155.8
RBL,RED BLUFF MUNI,40.1506,-122.2523
RBM,STRAUBING,48.901,12.5182
RBQ,Rurrenabaque,-14.4275,-67.4981
RBR,Rio Branco,-9.8689,-67.8981
RBV,Ramata,-8.15,157.637
RBX,Rumbek,6.84,29.65
RBY,Ruby                                    ,64.7272,-155.4699
RCA,ELLSWORTH AFB/RAPID CITY,44.145,-103.1034
RCB,Richards Bay,-28.7402,32.0934
RCE,Roche Harbor                            ,48.6123,-123.1385
RCH,Riohacha,11.5236,-72.9272
RCL,  Redcliffe,-15.472,167.835
RCM,Richmond                                ,-20.7036,143.1136
RCO,ROCHEFORT/ST. AGNANT,45.8894,-0.9825
RCP,Cinder River,57.08,-157.8
RCQ,RECONQUISTA,-29.2117,-59.6917
RCU,RIO CUARTO,-33.0867,-64.2617
RDC,Redencao Airport,-8.0302,-49.98
RDD,Redding,40.509,-122.2934
RDG,CARL A SPAATZ FLD/READING,40.3785,-75.9652
RDM,Redmond,44.2541,-121.15
RDN,Redang,4.2167,101.9667
RDR,GRAND FORKS AFB,47.9611,-97.4011
RDU,Raleigh/Durham,35.8777,-78.7875
RDV,Red Devil,61.7881,-157.3503
RDZ,Rodez,44.4075,2.4833
REA,Reao                                    ,-18.4633,-136.4431
REB,RECHLIN-LAERZ,53.3086,12.7536
REC,Recife,-8.1225,-34.9203
REG,Reggio di Calabria                      ,38.0731,15.6544
REL,Trelew,-43.2106,-65.2703
REN,Orenburg,51.7969,55.4583
REO,ROME STATE,42.5777,-117.8854
REP,Siem Reap,13.4197,103.8128
RES,Resistencia,-27.45,-59.0561
RET,Rost,67.5278,12.1033
REU,Reus,41.1474,1.1672
REX,Reynosa,26.0083,-98.2283
REZ,Resende,-22.4785,-44.4803
RFD,Chicago Rockford Airport,42.1954,-89.0972
RFP,Raiatea Island                          ,-16.7231,-151.4669
RGA,Rio Grande,-53.7775,-67.75
RGI,Rangiroa Island,-14.9553,-147.6578
RGK,Gorno-Altaysk,51.97,85.8369
RGL,Rio Gallegos,-51.6089,-69.3128
RGN,Yangon,16.9069,96.1343
RGS,Burgos,42.35,-3.62
RGT,RENGAT/JAPURA,-0.3517,102.3344
RHD,Rio Hondo,-27.45,-64.883
RHE,REIMS/CHAMPAGNE,49.3103,4.0508
RHI,Rhinelander,45.6312,-89.4675
RHO,Rhodes                                  ,36.4053,28.0861
RIA,Santa Maria,-29.7108,-53.6922
RIB,Riberalta                               ,-11.017,-66.117
RIC,Richmond,37.5052,-77.3197
RIG,Rio Grande,-32.0819,-52.1631
RIJ,RIOJA,-6.05,-77.15
RIN,  Ringi Cove,-8.1264,157.1425
RIS,Rishiri,45.242,141.1876
RIV,MARCH AFB/RIVERSIDE,33.88,-117.26
RIW,Riverton,43.0642,-108.4598
RIX,Riga,56.9237,23.9712
RIY,Mukalla,14.6622,49.375
RJA,Rajahmundry,17.1083,81.8211
RJH,Rajshahi,24.4387,88.6163
RJK,Rijeka,45.2169,14.5703
RJL,Logrono,42.4605,-2.3205
RJN,RAFSANJAN,30.2975,56.0508
RKA,Aratika,-15.4833,-145.46
RKD,Rockland,44.0601,-69.0992
RKE,Copenhagen Roskilde Apt,55.5856,12.1314
RKS,Rock Springs,41.5942,-109.0652
RKT,Ras al Khaimah,25.6133,55.9389
RKV,Reykjavik Apt,64.13,-21.9406
RKZ,Xigaze/Rikaze,29.3517,89.3068
RLA,ROLLA/VICHY,38.1274,-91.7695
RLG,Rostock,53.9181,12.2783
RLK,Bayannur,40.8539,107.4278
RLR,Ranohira,-22.55,45.4
RMA,Roma,-26.5467,148.7736
RME,GRIFFISS AIRPARK AIRPORT,43.2338,-75.407
RMF,Marsa Alam,25.5572,34.5836
RMG,ROME - RICHARD B. RUSSELL,34.3506,-85.158
RMI,Rimini,44.0194,12.6094
RMK,RENMARK,-34.1967,140.6733
RML,Colombo Ratmalana Apt,6.8231,79.885
RMP,Rampart,65.5079,-150.1408
RMQ,Taichung,24.2647,120.6206
RMS,RAMSTEIN AB,49.4367,7.6
RMT,Rimatara                                ,-22.64,-152.81
RNA,Arona,-9.853,161.97
RNB,Ronneby/Karlskrona,56.2667,15.265
RND,RANDOLPH AFB,29.5297,-98.2787
RNE,ROANNE/RENAISON,46.0528,3.9997
RNJ,YORON,27.044,128.4016
RNL,Rennell,-11.5339,160.0633
RNM,RAMONA,33.0392,-116.9152
RNN,Bornholm,55.0633,14.7596
RNO,Reno                                    ,39.4991,-119.7681
RNP,  Rongelap Island,11.1572,166.8872
RNS,Rennes St Jacques Airport,48.0719,-1.7322
RNT,RENTON MUN,47.4933,-122.215
ROA,Roanoke,37.3255,-79.9754
ROB,Monrovia Roberts International Apt,6.2404,-10.3599
ROC,Rochester                               ,43.1189,-77.6724
ROI,Roi Et,16.1167,103.7739
ROK,Rockhampton,-23.3817,150.4764
RON,MARECHAL CANDIDO RONDON,-24.5122,-54.0533
ROO,Rondonopolis                            ,-16.4458,-54.6639
ROP,Rota,14.1743,145.2425
ROR,Koror                                   ,7.3673,134.5443
ROS,Rosario,-32.9036,-60.7844
ROT,Rotorua,-38.1092,176.3172
ROV,Rostov,47.2583,39.82
ROW,Roswell,33.3016,-104.5306
RPM,NGUKURR,-14.7228,134.7475
RPN,ROSH-PINA/ MAHANAIM-I.BEN-YAA,32.98,35.5733
RPR,Raipur,21.1803,81.7403
RQE,WINDOW ROCK,35.6521,-109.0674
RRG,Rodrigues Island,-19.7578,63.3619
RRK,ROURKELA,22.2611,84.8097
RRR,Raroia                                  ,-16.051,-142.477
RRS,Roros,62.579,11.345
RSA,Santa Rosa,-36.5914,-64.2786
RSD,Rock Sound,24.8917,-76.1777
RSH,Russian Mission,61.7749,-161.3194
RSJ,Rosario                                 ,48.6457,-122.868
RSL,RUSSELL MUNI,38.8721,-98.8118
RST,Rochester Municipal Apt,43.9083,-92.5
RSU,Yeosu,34.8422,127.6172
RSW,Fort Myers SW Florida International Apt ,26.5362,-81.7552
RTA,Rotuma Island,-12.4828,177.0711
RTB,Roatan,16.3183,-86.5219
RTM,Rotterdam Apt,51.9569,4.4372
RTW,Saratov,51.565,46.0467
RUA,Arua,3.05,30.9167
RUC,CURITIBA/BACACHERI PR,-25.4025,-49.2339
RUD,Shahrud                                 ,36.4167,54.9667
RUE,Butembo,0.15,29.2833
RUH,Riyadh                                  ,24.9626,46.708
RUI,  Ruidoso,33.4629,-105.5348
RUK,  Rukumkot,28.627,82.195
RUM,Rumjatar,27.3035,86.5504
RUN,St-Denis                                ,-20.89,55.5164
RUP,Rupsi                                   ,26.1397,89.91
RUR,Rurutu,-22.4308,-151.3678
RUS,Marau Island,-9.8667,160.8333
RUT,Rutland,43.5299,-72.9496
RVA,  Farafangana,-22.8053,47.8206
RVD,Rio Verde,-17.8342,-50.9556
RVE,Saravena,6.9519,-71.8572
RVK,Rorvik                                  ,64.85,11.233
RVN,Rovaniemi,66.5617,25.8308
RVS,TULSA - RICHARD LLOYD JONES JR,36.0396,-95.9846
RVT,Ravensthorpe,-33.78,120.2
RVV,Raivavae                                ,-23.8839,-147.6644
RVY,RIVERA,-30.9694,-55.4733
RWF,REDWOOD FALLS MUNI,44.5472,-95.0823
RWI,ROCKY MOUNT - WILSON REGIONAL,35.8563,-77.8919
RWL,RAWLINS/HARVEY FIELD,41.8056,-107.1999
RWN,RIVNE,50.6017,26.1467
RXS,Roxas,11.5977,122.7529
RYD,VILLA REYNOLDS,-33.7317,-65.3867
RYG,Oslo Moss-Rygge Airport,59.3788,10.7855
RYK,Rahim Yar Khan,28.3856,70.2798
RZA,SANTA CRUZ,-50.0222,-68.5781
RZE,Rzeszow,50.11,22.019
RZP,CLR Airport,10.8167,119.5167
RZR,Ramsar                                  ,36.9092,50.68
RZS,Sawan,33.6403,73.8569
SAB,Saba                                    ,17.645,-63.22
SAC,SACRAMENTO EXECUTIVE,38.5125,-121.4935
SAD,SAFFORD REGIONAL,32.8533,-109.635
